Syntax version=4
Wed Jul 04 03:45:08 2018
Starting process (3312812 clocks per sec)

LogRawData=false
VarHeader=1
D:		ADC_Value	LoadDataAcquired	iServoLoadRate	iAccSpd	isotonicLoad	Kd_term	Ki_term	Kp_term	control	lServoPulseAddCnt	iCurTonicSpd	lTotalPositionCount	!LoadDataAcquired_10!	!isotonicLoad_100!
D:	time(ms)	(0x20001220,2)	(0x20001148,4)	(0x20001296,3)	(0x200011a8,5)	(0x2000126a,3)	(0x200010e8,7)	(0x200010e0,7)	(0x200010d8,7)	(0x200010f0,7)	(0x200011b4,5)	(0x200011f0,5)	(0x200011ac,5)	!LoadDataAcquired/100!	!isotonicLoad/100!
D:	30690.54	1667	8606	25	395	9300	-0.000000	-49.989250	-347.500000	-397.489250	0	-397	-25009	86.06	93.0
D:	30695.91	1658	8601	25	399	9300	-0.000000	-50.164000	-349.500000	-399.664000	0	-399	-25805	86.01	93.0
D:	30701.29	1682	8596	25	402	9300	-0.000000	-50.340000	-352.000000	-402.340000	0	-402	-26207	85.96	93.0
D:	30706.91	1639	8591	25	405	9300	-0.000000	-50.517250	-354.500000	-407.695750	0	-405	-26612	85.91	93.0
D:	30712.28	1736	8585	25	407	9300	-0.000000	-50.875500	-359.500000	-410.375500	0	-407	-27019	85.85	93.0
D:	30717.66	1726	8581	25	410	9300	-0.000000	-51.056000	-361.000000	-412.056000	0	-410	-27429	85.81	93.0
D:	30723.04	1689	8576	25	412	9300	-0.000000	-51.237750	-363.500000	-414.737750	0	-412	-27841	85.76	93.0
D:	30728.54	1661	8571	25	414	9300	-0.000000	-51.420750	-366.000000	-417.420750	0	-414	-28255	85.71	93.0
D:	30733.91	1672	8567	25	417	9300	-0.000000	-51.604500	-367.500000	-419.104500	0	-417	-28672	85.67	93.0
D:	30739.32	1683	8563	25	419	9300	-0.000000	-51.789250	-369.500000	-421.289250	0	-419	-29091	85.63	93.0
D:	30744.93	1728	8560	26	421	9300	-0.000000	-51.974500	-370.500000	-422.474500	0	-421	-29512	85.6	93.0
D:	30750.30	8307	8557	26	422	9300	-0.000000	-52.160500	-372.000000	-424.160500	0	-422	-29934	85.57	93.0
D:	30755.66	1688	8553	26	424	9300	-0.000000	-52.347500	-374.000000	-426.347500	0	-426	-30358	85.53	93.0
D:	30761.13	1676	8550	26	428	9300	-0.000000	-52.535250	-375.500000	-428.035250	0	-428	-31212	85.5	93.0
D:	30766.42	1689	8547	26	429	9300	-0.000000	-52.723750	-377.000000	-429.723750	0	-429	-31641	85.47	93.0
D:	30772.03	1723	8543	26	431	9300	-0.000000	-53.103500	-381.000000	-434.103500	0	-431	-32072	85.43	93.0
D:	30777.53	1640	8538	25	434	9300	-0.000000	-53.295250	-383.500000	-436.795250	0	-434	-32506	85.38	93.0
D:	30783.03	1680	8531	25	436	9300	-0.000000	-53.488500	-386.500000	-439.988500	0	-436	-32942	85.31	93.0
D:	30788.40	1630	8525	25	439	9300	-0.000000	-53.683500	-390.000000	-443.683500	0	-439	-33381	85.25	93.0
D:	30793.78	1628	8518	25	443	9300	-0.000000	-53.880000	-393.000000	-446.880000	0	-443	-33824	85.18	93.0
D:	30799.15	1682	8511	25	446	9300	-0.000000	-54.078000	-396.000000	-450.078000	0	-446	-34270	85.11	93.0
D:	30804.55	1656	8504	25	450	9300	-0.000000	-54.277750	-399.500000	-453.777750	0	-450	-34720	85.04	93.0
D:	30810.18	1712	8498	25	453	9300	-0.000000	-54.478500	-401.500000	-455.978500	0	-453	-35173	84.98	93.0
D:	30815.53	1656	8493	25	455	9300	-0.000000	-54.680500	-404.000000	-458.680500	0	-458	-35628	84.93	93.0
D:	30820.90	1676	8489	25	458	9300	-0.000000	-54.883250	-405.500000	-460.383250	0	-460	-36086	84.89	93.0
D:	30826.29	1662	8486	25	462	9300	-0.000000	-55.086750	-407.000000	-462.086750	0	-462	-37008	84.86	93.0
D:	30831.65	1666	8483	26	463	9300	-0.000000	-55.291000	-408.500000	-463.791000	0	-463	-37471	84.83	93.0
D:	30837.03	1613	8479	26	465	9300	-0.000000	-55.496250	-410.500000	-469.203000	0	-465	-37936	84.79	93.0
D:	30842.40	1694	8472	26	469	9300	-0.000000	-55.911500	-417.000000	-472.911500	0	-469	-38405	84.72	93.0
D:	30848.05	1700	8465	26	472	9300	-0.000000	-56.121500	-420.000000	-476.121500	0	-472	-38877	84.65	93.0
D:	30853.56	1650	8458	26	476	9300	-0.000000	-56.333000	-423.000000	-479.333000	0	-476	-39353	84.58	93.0
D:	30858.91	8333	8451	26	479	9300	-0.000000	-56.546250	-426.500000	-483.046250	0	-479	-39832	84.51	93.0
D:	30864.28	1698	8445	25	483	9300	-0.000000	-56.760500	-428.500000	-485.260500	0	-483	-40315	84.45	93.0
D:	30869.65	1676	8440	25	485	9300	-0.000000	-56.976000	-431.000000	-487.976000	0	-485	-40800	84.4	93.0
D:	30875.03	1641	8436	25	487	9300	-0.000000	-57.192250	-432.500000	-489.692250	0	-487	-41287	84.36	93.0
D:	30880.40	1643	8433	25	489	9300	-0.000000	-57.409250	-434.000000	-491.409250	0	-489	-41776	84.33	93.0
D:	30885.78	1656	8430	25	491	9300	-0.000000	-57.626750	-435.000000	-492.626750	0	-492	-42267	84.3	93.0
D:	30891.29	1631	8427	25	494	9300	-0.000000	-57.845250	-437.000000	-494.845250	0	-494	-43253	84.27	93.0
D:	30896.68	1624	8422	25	497	9300	-0.000000	-58.064750	-439.000000	-497.064750	0	-497	-43750	84.22	93.0
D:	30902.15	1682	8416	25	499	9300	-0.000000	-58.507750	-444.500000	-503.007750	0	-499	-44249	84.16	93.0
D:	30907.53	1656	8411	25	503	9300	-0.000000	-58.731000	-446.500000	-505.231000	0	-503	-44752	84.11	93.0
D:	30912.90	1631	8407	25	505	9300	-0.000000	-58.955000	-448.000000	-506.955000	0	-505	-45257	84.07	93.0
D:	30918.30	1675	8403	26	506	9300	-0.000000	-59.179500	-449.000000	-508.179500	0	-506	-45763	84.03	93.0
D:	30923.65	1648	8401	26	508	9300	-0.000000	-59.404500	-450.000000	-509.404500	0	-508	-46271	84.01	93.0
D:	30929.03	1625	8400	26	509	9300	-0.000000	-59.630000	-451.000000	-510.630000	0	-509	-46780	84.0	93.0
D:	30934.41	1712	8397	26	510	9300	-0.000000	-59.856000	-452.000000	-511.856000	0	-510	-47290	83.97	93.0
D:	30939.78	1712	8395	25	511	9300	-0.000000	-60.082750	-453.500000	-513.582750	0	-511	-47801	83.95	93.0
D:	30945.15	1711	8392	25	513	9300	-0.000000	-60.310000	-454.500000	-514.810000	0	-513	-48314	83.92	93.0
D:	30950.53	1665	8389	25	514	9300	-0.000000	-60.538000	-456.000000	-516.538000	0	-514	-48828	83.89	93.0
D:	30955.90	8360	8386	25	516	9300	-0.000000	-60.766750	-457.500000	-518.266750	0	-518	-49344	83.86	93.0
D:	30961.32	1707	8383	25	519	9300	-0.000000	-60.996000	-458.500000	-519.496000	0	-519	-50381	83.83	93.0
D:	30966.65	1629	8380	25	521	9300	-0.000000	-61.226000	-460.000000	-521.226000	0	-521	-50902	83.8	93.0
D:	30972.03	1660	8378	25	522	9300	-0.000000	-61.456500	-461.000000	-522.456500	0	-522	-51424	83.78	93.0
D:	30977.41	1625	8376	25	523	9300	-0.000000	-61.919000	-463.000000	-524.919000	0	-523	-51947	83.76	93.0
D:	30982.78	1707	8373	25	524	9300	-0.000000	-62.151000	-464.000000	-526.151000	0	-524	-52471	83.73	93.0
D:	30988.15	1626	8371	25	526	9300	-0.000000	-62.383750	-465.500000	-527.883750	0	-526	-52997	83.71	93.0
D:	30993.53	1714	8369	25	527	9300	-0.000000	-62.616750	-466.000000	-528.616750	0	-527	-53524	83.69	93.0
D:	30998.95	1634	8368	25	528	9300	-0.000000	-62.850000	-466.500000	-529.350000	0	-528	-54052	83.68	93.0
D:	31004.30	1666	8367	25	529	9300	0.000000	-63.083250	-466.500000	-529.583250	0	-529	-54581	83.67	93.0
D:	31009.65	1755	8366	25	529	9300	-0.000000	-63.316750	-467.000000	-530.316750	0	-529	-55110	83.66	93.0
D:	31015.03	1666	8366	25	530	9300	-0.000000	-63.550500	-467.500000	-531.050500	0	-530	-55640	83.66	93.0
D:	31020.67	1682	8364	25	531	9300	-0.000000	-63.784500	-468.000000	-531.784500	0	-531	-56171	83.64	93.0
D:	31026.02	1666	8363	25	531	9300	-0.000000	-64.019000	-469.000000	-533.019000	0	-533	-56702	83.63	93.0
D:	31031.40	1666	8360	25	534	9300	-0.000000	-64.254000	-470.000000	-534.254000	0	-534	-57769	83.6	93.0
D:	31036.78	1655	8360	25	534	9300	0.000000	-64.489000	-470.000000	-534.489000	0	-534	-58303	83.6	93.0
D:	31042.15	1664	8357	24	536	9300	-0.000000	-64.724750	-471.500000	-536.460500	0	-536	-58839	83.57	93.0
D:	31047.52	1624	8357	24	536	9300	-0.000000	-65.196750	-472.500000	-537.696750	0	-536	-59375	83.57	93.0
D:	31052.90	8016	8355	24	537	9300	-0.000000	-65.433250	-473.000000	-538.433250	0	-537	-59912	83.55	93.0
D:	31058.31	1624	8354	24	538	9300	-0.000000	-65.670000	-473.500000	-539.170000	0	-538	-60450	83.54	93.0
D:	31063.66	1683	8353	24	539	9300	-0.000000	-65.907000	-474.000000	-539.907000	0	-539	-60989	83.53	93.0
D:	31069.03	1699	8353	24	539	9300	0.000000	-66.144000	-474.000000	-540.144000	0	-539	-61528	83.53	93.0
D:	31074.40	1627	8352	24	540	9300	0.000000	-66.381000	-474.000000	-540.381000	0	-540	-62068	83.52	93.0
D:	31079.78	1640	8352	25	540	9300	-0.000000	-66.618250	-474.500000	-541.118250	0	-540	-62608	83.52	93.0
D:	31085.15	1712	8350	25	541	9300	-0.000000	-66.856000	-475.500000	-542.356000	0	-541	-63149	83.5	93.0
D:	31090.54	1673	8348	25	542	9300	-0.000000	-67.094250	-476.500000	-543.594250	0	-542	-63691	83.48	93.0
D:	31095.90	1640	8346	25	543	9300	-0.000000	-67.332750	-477.000000	-544.332750	0	-544	-64234	83.46	93.0
D:	31101.30	1674	8344	25	545	9300	-0.000000	-67.571750	-478.000000	-545.571750	0	-545	-65323	83.44	93.0
D:	31106.65	1664	8342	25	546	9300	-0.000000	-67.811250	-479.000000	-546.811250	0	-546	-65869	83.42	93.0
D:	31112.28	1648	8339	24	548	9300	-0.000000	-68.051500	-480.500000	-550.292500	0	-548	-66417	83.39	93.0
D:	31117.65	1626	8335	24	550	9300	-0.000000	-68.534000	-483.000000	-551.534000	0	-550	-66967	83.35	93.0
D:	31123.30	1617	8333	24	551	9300	-0.000000	-68.776250	-484.500000	-553.276250	0	-551	-67518	83.33	93.0
D:	31128.79	1682	8331	24	553	9300	-0.000000	-69.018750	-485.000000	-554.018750	0	-553	-68071	83.31	93.0
D:	31134.15	1695	8329	24	554	9300	-0.000000	-69.261500	-485.500000	-554.761500	0	-554	-68625	83.29	93.0
D:	31139.59	1690	8329	24	554	9300	0.000000	-69.504250	-485.500000	-555.004250	0	-554	-69179	83.29	93.0
D:	31144.91	1648	8328	24	555	9300	-0.000000	-69.747500	-486.500000	-556.247500	0	-555	-69734	83.28	93.0
D:	31150.27	1656	8326	24	556	9300	-0.000000	-69.991250	-487.500000	-557.491250	0	-556	-70290	83.26	93.0
D:	31155.80	1618	8324	24	557	9300	-0.000000	-70.235250	-488.000000	-558.235250	0	-558	-70847	83.24	93.0
D:	31161.42	1656	8322	24	559	9300	-0.000000	-70.479750	-489.000000	-559.479750	0	-559	-71964	83.22	93.0
D:	31166.78	8308	8320	25	561	9300	-0.000000	-70.725000	-490.500000	-561.225000	0	-561	-72525	83.2	93.0
D:	31172.27	1640	8317	25	562	9300	-0.000000	-70.970750	-491.500000	-563.216750	0	-562	-73087	83.17	93.0
D:	31177.65	1607	8315	25	563	9300	-0.000000	-71.463250	-493.000000	-564.463250	0	-563	-73650	83.15	93.0
D:	31183.03	1695	8313	25	564	9300	-0.000000	-71.710250	-494.000000	-565.710250	0	-564	-74214	83.13	93.0
D:	31188.54	1680	8311	25	565	9300	-0.000000	-71.957750	-495.000000	-566.957750	0	-565	-74779	83.11	93.0
D:	31193.90	1659	8309	25	566	9300	-0.000000	-72.205500	-495.500000	-567.705500	0	-566	-75345	83.09	93.0
D:	31199.31	1610	8308	24	567	9300	-0.000000	-72.454000	-497.000000	-569.454000	0	-567	-75912	83.08	93.0
D:	31204.67	1680	8305	24	569	9300	-0.000000	-72.703000	-498.000000	-570.703000	0	-569	-76481	83.05	93.0
D:	31210.17	1613	8303	24	570	9300	-0.000000	-72.952250	-498.500000	-571.452250	0	-570	-77051	83.03	93.0
D:	31215.52	1704	8302	24	571	9300	-0.000000	-73.202000	-499.500000	-572.702000	0	-571	-77622	83.02	93.0
D:	31220.90	1694	8300	24	572	9300	-0.000000	-73.452250	-500.000000	-573.452250	0	-573	-78194	83.0	93.0
D:	31226.29	1663	8297	24	573	9300	-0.000000	-73.703000	-500.000000	-573.703000	573	-573	-78767	82.97	93.0
D:	31231.65	1624	8295	24	573	9300	-0.000000	-73.954250	-500.000000	-573.954250	0	-573	-79913	82.95	93.0
D:	31237.06	1643	8293	24	574	9300	-0.000000	-74.206000	-500.000000	-574.206000	0	-574	-80487	82.93	93.0
D:	31242.40	1688	8292	24	574	9300	-0.000000	-74.458000	-500.000000	-574.710500	0	-574	-81061	82.92	93.0
D:	31247.77	1656	8290	24	574	9300	-0.000000	-74.963500	-500.000000	-574.963500	0	-574	-81635	82.9	93.0
D:	31253.15	1606	8288	24	574	9300	-0.000000	-75.216750	-500.000000	-575.216750	0	-574	-82209	82.88	93.0
D:	31258.52	8095	8287	24	575	9300	-0.000000	-75.470250	-500.000000	-575.470250	0	-575	-82784	82.87	93.0
D:	31263.90	1616	8286	24	575	9300	-0.000000	-75.724000	-500.000000	-575.724000	0	-575	-83359	82.86	93.0
D:	31269.41	1608	8285	23	575	9300	-0.000000	-75.978250	-500.000000	-575.978250	0	-575	-83934	82.85	93.0
D:	31274.77	1603	8283	23	575	9300	-0.000000	-76.232750	-500.000000	-576.232750	0	-575	-84509	82.83	93.0
D:	31280.15	8042	8281	23	576	9300	-0.000000	-76.487750	-500.000000	-576.487750	0	-576	-85085	82.81	93.0
D:	31285.52	1624	8279	23	576	9300	-0.000000	-76.743250	-500.000000	-576.743250	0	-576	-85661	82.79	93.0
D:	31290.90	1619	8276	23	576	9300	-0.000000	-76.999250	-500.000000	-576.999250	0	-576	-86237	82.76	93.0
D:	31296.27	1695	8276	23	576	9300	-0.000000	-77.255500	-500.000000	-577.255500	0	-577	-86813	82.76	93.0
D:	31301.65	1652	8274	24	577	9300	-0.000000	-77.512000	-500.000000	-577.512000	0	-577	-87967	82.74	93.0
D:	31307.02	1652	8273	24	577	9300	-0.000000	-77.768750	-500.000000	-577.768750	0	-577	-88544	82.73	93.0
D:	31312.40	1608	8273	24	578	9300	0.000000	-78.025500	-500.000000	-578.282336	0	-578	-89122	82.73	93.0
D:	31317.77	1680	8272	24	578	9300	0.000000	-78.539500	-500.000000	-578.539500	0	-578	-89700	82.72	93.0
D:	31323.27	1624	8272	25	578	9300	0.000000	-78.796500	-500.000000	-578.796500	0	-578	-90278	82.72	93.0
D:	31328.78	1608	8272	25	578	9300	0.000000	-79.053500	-500.000000	-579.053500	0	-578	-90856	82.72	93.0
D:	31334.15	1628	8272	25	579	9300	0.000000	-79.310500	-500.000000	-579.310500	0	-579	-91435	82.72	93.0
D:	31339.52	1648	8273	25	579	9300	0.000000	-79.567500	-500.000000	-579.567500	0	-579	-92014	82.73	93.0
D:	31344.90	1599	8273	25	579	9300	0.000000	-79.824000	-500.000000	-579.824000	0	-579	-92593	82.73	93.0
D:	31350.55	1704	8273	25	579	9300	-0.000000	-80.080750	-500.000000	-580.080750	0	-579	-93172	82.73	93.0
D:	31355.90	1645	8273	25	580	9300	0.000000	-80.337500	-500.000000	-580.337500	0	-580	-93752	82.73	93.0
D:	31361.28	1657	8272	25	580	9300	-0.000000	-80.594500	-500.000000	-580.594500	0	-580	-94332	82.72	93.0
D:	31366.64	1695	8271	25	580	9300	0.000000	-80.851500	-500.000000	-580.851500	0	-580	-95492	82.71	93.0
D:	31372.02	1659	8271	24	581	9300	0.000000	-81.108500	-500.000000	-581.108500	0	-581	-96073	82.71	93.0
D:	31377.52	1678	8271	24	581	9300	0.000000	-81.365750	-500.000000	-581.623000	0	-581	-96654	82.71	93.0
D:	31382.89	1650	8271	24	581	9300	0.000000	-81.880250	-500.000000	-581.880250	0	-581	-97235	82.71	93.0
D:	31388.27	1651	8272	24	581	9300	0.000000	-82.137250	-500.000000	-582.137250	0	-581	-97816	82.72	93.0
D:	31393.65	1661	8272	24	582	9300	-0.000000	-82.394500	-500.000000	-582.394500	0	-582	-98398	82.72	93.0
D:	31399.15	1648	8270	24	582	9300	-0.000000	-82.652000	-500.000000	-582.652000	0	-582	-98980	82.7	93.0
D:	31404.52	1666	8271	24	582	9300	0.000000	-82.909500	-500.000000	-582.909500	0	-582	-99562	82.71	93.0
D:	31410.02	1599	8270	24	582	9300	0.000000	-83.167000	-500.000000	-583.167000	0	-582	-100144	82.7	93.0
D:	31415.39	1651	8269	24	583	9300	-0.000000	-83.425000	-500.000000	-583.425000	0	-583	-100727	82.69	93.0
D:	31420.77	1671	8267	24	583	9300	-0.000000	-83.683250	-500.000000	-583.683250	0	-583	-101310	82.67	93.0
D:	31426.14	1612	8265	25	583	9300	-0.000000	-83.941750	-500.000000	-583.941750	0	-583	-101893	82.65	93.0
D:	31431.53	1684	8266	25	583	9300	-0.000000	-84.200500	-500.000000	-584.200500	0	-584	-102476	82.66	93.0
D:	31436.90	1628	8265	25	584	9300	0.000000	-84.459250	-500.000000	-584.459250	0	-584	-103644	82.65	93.0
D:	31442.27	1644	8264	25	584	9300	-0.000000	-84.718250	-500.000000	-584.718250	0	-584	-104228	82.64	93.0
D:	31447.65	1712	8262	25	584	9300	-0.000000	-85.237000	-500.000000	-585.237000	0	-584	-104812	82.62	93.0
D:	31453.02	1648	8262	25	585	9300	0.000000	-85.496500	-500.000000	-585.496500	0	-585	-105397	82.62	93.0
D:	31458.40	1696	8262	25	585	9300	0.000000	-85.756000	-500.000000	-585.756000	0	-585	-105982	82.62	93.0
D:	31463.77	1606	8261	24	585	9300	-0.000000	-86.015750	-500.000000	-586.015750	0	-585	-106567	82.61	93.0
D:	31469.14	1621	8261	24	586	9300	-0.000000	-86.275750	-500.000000	-586.275750	0	-586	-107153	82.61	93.0
D:	31474.58	1647	8261	24	586	9300	0.000000	-86.535750	-500.000000	-586.535750	0	-586	-107739	82.61	93.0
D:	31479.89	1668	8260	24	586	9300	0.000000	-86.795500	-500.000000	-586.795500	0	-586	-108325	82.6	93.0
D:	31485.27	1603	8261	24	586	9300	0.000000	-87.055250	-500.000000	-587.055250	0	-586	-108911	82.61	93.0
D:	31490.82	1635	8260	24	587	9300	-0.000000	-87.315250	-500.000000	-587.315250	0	-587	-109498	82.6	93.0
D:	31496.29	1650	8259	25	587	9300	-0.000000	-87.575500	-500.000000	-587.575500	0	-587	-110085	82.59	93.0
D:	31501.77	1642	8259	25	587	9300	0.000000	-87.835750	-500.000000	-587.835750	0	-587	-111259	82.59	93.0
D:	31507.27	1663	8259	25	588	9300	0.000000	-88.096000	-500.000000	-588.096000	0	-588	-111847	82.59	93.0
D:	31512.64	1641	8259	25	588	9300	0.000000	-88.356250	-500.000000	-588.616500	0	-588	-112435	82.59	93.0
D:	31518.03	1604	8259	25	588	9300	-0.000000	-88.877000	-500.000000	-588.877000	0	-588	-113023	82.59	93.0
D:	31523.39	1691	8258	25	588	9300	0.000000	-89.137500	-500.000000	-589.137500	0	-588	-113611	82.58	93.0
D:	31528.78	1628	8257	24	589	9300	-0.000000	-89.398250	-500.000000	-589.398250	0	-589	-114200	82.57	93.0
D:	31534.15	1640	8256	24	589	9300	-0.000000	-89.659750	-500.000000	-589.659750	0	-589	-114789	82.56	93.0
D:	31539.52	8264	8254	24	589	9300	-0.000000	-89.921500	-500.000000	-589.921500	0	-589	-115378	82.54	93.0
D:	31545.04	1604	8253	24	589	9300	0.000000	-90.183250	-500.000000	-590.183250	0	-589	-115967	82.53	93.0
D:	31550.52	1675	8252	24	590	9300	-0.000000	-90.445250	-500.000000	-590.445250	0	-590	-116557	82.52	93.0
D:	31555.89	1682	8251	24	590	9300	-0.000000	-90.707500	-500.000000	-590.707500	0	-590	-117147	82.51	93.0
D:	31561.53	1616	8250	24	590	9300	-0.000000	-90.970250	-500.000000	-590.970250	0	-590	-117737	82.5	93.0
D:	31566.90	1693	8248	24	591	9300	-0.000000	-91.233250	-500.000000	-591.233250	0	-591	-118918	82.48	93.0
D:	31572.27	1648	8247	24	591	9300	-0.000000	-91.496500	-500.000000	-591.496500	0	-591	-119509	82.47	93.0
D:	31577.64	1656	8246	24	591	9300	-0.000000	-91.760000	-500.000000	-592.023672	0	-591	-120100	82.46	93.0
D:	31583.02	1658	8245	24	592	9300	0.000000	-92.287500	-500.000000	-592.287500	0	-592	-120692	82.45	93.0
D:	31588.39	1670	8245	24	592	9300	-0.000000	-92.551500	-500.000000	-592.551500	0	-592	-121284	82.45	93.0
D:	31593.77	1618	8243	24	592	9300	-0.000000	-92.815750	-500.000000	-592.815750	0	-592	-121876	82.43	93.0
D:	31599.28	1649	8242	24	592	9300	-0.000000	-93.080250	-500.000000	-593.080250	0	-592	-122468	82.42	93.0
D:	31604.65	1695	8242	24	593	9300	0.000000	-93.344750	-500.000000	-593.344750	0	-593	-123061	82.42	93.0
D:	31610.14	1608	8241	24	593	9300	-0.000000	-93.609500	-500.000000	-593.609500	0	-593	-123654	82.41	93.0
D:	31615.52	1662	8240	24	593	9300	-0.000000	-93.874500	-500.000000	-593.874500	0	-593	-124247	82.4	93.0
D:	31620.89	1680	8241	24	593	9300	0.000000	-94.139250	-500.000000	-594.139250	0	-593	-124840	82.41	93.0
D:	31626.27	1614	8240	24	594	9300	-0.000000	-94.404250	-500.000000	-594.404250	0	-594	-124840	82.4	93.0
D:	31631.64	1616	8239	24	594	9300	0.000000	-94.669250	-500.000000	-594.669250	0	-594	-124840	82.39	93.0
D:	31637.02	1688	8238	23	594	9300	-0.000000	-94.934750	-500.000000	-594.934750	0	-594	-124840	82.38	93.0
D:	31642.53	1603	8237	23	595	9300	-0.000000	-95.200500	-500.000000	-595.200500	0	-595	-124840	82.37	93.0
D:	31647.89	1626	8235	23	595	9300	-0.000000	-95.733250	-500.000000	-595.733250	0	-595	-124840	82.35	93.0
D:	31653.27	1640	8234	19	595	9300	-0.000000	-96.000000	-500.000000	-596.000000	0	-595	-124840	82.34	93.0
D:	31658.77	1616	8233	19	596	9300	0.000000	-96.266750	-500.000000	-596.266750	0	-596	-124840	82.33	93.0
D:	31664.14	1675	8233	19	596	9300	-0.000000	-96.533750	-500.000000	-596.533750	0	-596	-124840	82.33	93.0
D:	31669.53	1681	8231	11	596	9300	-0.000000	-96.801000	-500.000000	-596.801000	0	-596	-124840	82.31	93.0
D:	31674.89	1617	8231	11	596	9300	-0.000000	-97.068500	-500.000000	-597.068500	0	-596	-124840	82.31	93.0
D:	31680.27	1651	8230	11	597	9300	0.000000	-97.336000	-500.000000	-597.336000	0	-597	-124840	82.3	93.0
D:	31685.65	1648	8230	8	597	9300	0.000000	-97.603500	-500.000000	-597.603500	0	-597	-124840	82.3	93.0
D:	31691.02	1685	8230	8	597	9300	-0.000000	-97.871250	-500.000000	-597.871250	0	-597	-124840	82.3	93.0
D:	31696.39	8326	8228	8	597	9300	-0.000000	-98.139250	-500.000000	-598.139250	0	-598	-124840	82.28	93.0
D:	31701.77	1688	8227	8	598	9300	-0.000000	-98.407500	-500.000000	-598.407500	0	-598	-124840	82.27	93.0
D:	31707.14	1692	8226	8	598	9300	-0.000000	-98.676000	-500.000000	-598.676000	0	-598	-124840	82.26	93.0
D:	31712.56	1624	8225	8	598	9300	-0.000000	-98.944750	-500.000000	-598.944750	0	-598	-124840	82.25	93.0
D:	31717.89	1601	8224	9	599	9300	-0.000000	-99.483000	-500.000000	-599.483000	0	-599	-124840	82.24	93.0
D:	31723.42	1630	8223	9	599	9300	-0.000000	-99.752750	-500.000000	-599.752750	0	-599	-124840	82.23	93.0
D:	31728.77	1648	8221	9	599	9300	-0.000000	-100.022750	-500.000000	-600.022750	0	-599	-124840	82.21	93.0
D:	31734.14	1603	8220	9	600	9300	-0.000000	-100.293000	-500.000000	-600.293000	0	-600	-124840	82.2	93.0
D:	31739.52	1672	8219	9	600	9300	0.000000	-100.563250	-500.000000	-600.563250	0	-600	-124840	82.19	93.0
D:	31744.89	1720	8218	9	600	9300	-0.000000	-100.833750	-500.000000	-600.833750	0	-600	-124840	82.18	93.0
D:	31750.26	1593	8217	7	600	9300	-0.000000	-101.104750	-500.000000	-601.104750	0	-600	-124840	82.17	93.0
D:	31755.64	1635	8215	7	601	9300	-0.000000	-101.376250	-500.000000	-601.376250	0	-601	-124840	82.15	93.0
D:	31761.02	1631	8213	7	601	9300	-0.000000	-101.648000	-500.000000	-601.648000	0	-601	-124840	82.13	93.0
D:	31766.53	1639	8213	6	601	9300	0.000000	-101.919750	-500.000000	-601.919750	0	-601	-124840	82.13	93.0
D:	31772.04	1680	8212	6	602	9300	-0.000000	-102.191750	-500.000000	-602.191750	0	-602	-124840	82.12	93.0
D:	31777.41	1656	8211	6	602	9300	-0.000000	-102.464000	-500.000000	-602.464000	0	-602	-124840	82.11	93.0
D:	31782.77	1666	8209	5	602	9300	-0.000000	-102.736750	-500.000000	-602.736750	0	-602	-124840	82.09	93.0
D:	31788.14	1610	8208	5	603	9300	-0.000000	-103.283000	-500.000000	-603.283000	0	-603	-124840	82.08	93.0
D:	31793.55	1608	8207	5	603	9300	-0.000000	-103.556500	-500.000000	-603.556500	0	-603	-124840	82.07	93.0
D:	31798.89	1736	8206	4	603	9300	-0.000000	-103.830250	-500.000000	-603.830250	0	-603	-124840	82.06	93.0
D:	31804.26	1616	8204	4	603	9300	-0.000000	-104.104500	-500.000000	-604.104500	0	-603	-124840	82.04	93.0
D:	31809.77	1672	8202	4	604	9300	-0.000000	-104.379250	-500.000000	-604.379250	0	-604	-124840	82.02	93.0
D:	31815.14	1617	8201	4	604	9300	-0.000000	-104.654250	-500.000000	-604.654250	0	-604	-124840	82.01	93.0
D:	31820.53	1560	8200	4	604	9300	-0.000000	-104.929500	-500.000000	-604.929500	0	-604	-124840	82.0	93.0
D:	31825.89	1631	8198	4	604	9300	-0.000000	-105.205000	-500.000000	-605.205000	0	-604	-124840	81.98	93.0
D:	31831.26	1611	8196	4	605	9300	-0.000000	-105.481250	-500.000000	-605.481250	0	-605	-124840	81.96	93.0
